15-10-24 00:00:24,82,10
15-10-24 00:01:24,82,10
15-10-24 00:02:24,82,10
15-10-24 00:03:25,83,9
15-10-24 00:04:25,82,10
15-10-24 00:05:25,82,10
15-10-24 00:06:25,82,10
15-10-24 00:07:25,81,10
15-10-24 00:08:25,80,10
15-10-24 00:09:25,81,10
15-10-24 00:10:25,82,9
15-10-24 00:11:25,81,10
15-10-24 00:12:25,81,9
15-10-24 00:13:26,81,9
15-10-24 00:14:26,82,9
15-10-24 00:15:26,81,10
15-10-24 00:16:26,80,9
15-10-24 00:17:26,79,10
15-10-24 00:18:27,81,9
15-10-24 00:19:27,79,10
15-10-24 00:20:27,79,10
15-10-24 00:21:27,77,10
15-10-24 00:22:27,78,10
15-10-24 00:23:28,77,11
15-10-24 00:24:28,78,9
15-10-24 00:25:28,79,9
15-10-24 00:26:28,79,9
15-10-24 00:27:28,79,9
15-10-24 00:28:28,77,10
15-10-24 00:29:29,78,9
15-10-24 00:30:29,77,10
15-10-24 00:31:29,78,9
15-10-24 00:32:29,76,10
15-10-24 00:33:29,76,10
15-10-24 00:34:30,77,9
15-10-24 00:35:30,77,9
15-10-24 00:36:30,76,10
15-10-24 00:37:30,75,10
15-10-24 00:38:31,76,10
15-10-24 00:39:31,77,9
15-10-24 00:40:31,75,9
15-10-24 00:41:31,74,10
15-10-24 00:42:31,75,9
15-10-24 00:43:31,74,10
15-10-24 00:44:32,75,9
15-10-24 00:45:32,76,9
15-10-24 00:46:32,76,9
15-10-24 00:48:29,75,9
15-10-24 00:51:51,75,9
15-10-24 00:52:51,75,9
15-10-24 00:53:52,73,10
15-10-24 00:54:52,75,9
15-10-24 00:55:52,75,9
15-10-24 00:56:52,74,9
15-10-24 00:59:25,74,9
15-10-24 01:01:05,73,9
15-10-24 01:02:29,73,9
15-10-24 01:03:49,73,9
15-10-24 01:14:40,69,10
15-10-24 01:15:40,68,11
15-10-24 01:16:41,69,11
15-10-24 01:18:48,66,11
15-10-24 01:23:14,68,10
15-10-24 01:28:53,64,13
15-10-24 01:29:53,68,10
15-10-24 01:30:53,67,10
15-10-24 01:32:21,65,12
15-10-24 01:33:21,64,11
15-10-24 01:41:14,66,11
15-10-24 01:42:14,69,9
15-10-24 01:45:51,66,10
15-10-24 01:46:51,62,12
15-10-24 01:47:51,61,12
15-10-24 01:48:51,65,10
15-10-24 01:50:33,64,10
15-10-24 01:51:33,62,12
15-10-24 01:53:27,62,11
15-10-24 01:55:56,62,11
15-10-24 01:56:56,59,12
15-10-24 01:57:56,60,11
15-10-24 02:00:50,56,12
15-10-24 02:01:50,59,11
15-10-24 02:06:00,58,11
15-10-24 02:07:01,59,10
15-10-24 02:14:36,55,11
15-10-24 02:20:10,52,12
15-10-24 03:11:08,33,13
15-10-24 03:13:19,33,12
15-10-24 03:15:18,23,16
15-10-24 03:37:43,35,9
15-10-24 03:38:43,35,9
15-10-24 03:39:43,34,9
15-10-24 03:40:43,34,9
15-10-24 03:41:43,34,9
15-10-24 03:42:43,33,9
15-10-24 03:43:43,33,9
15-10-24 03:44:44,32,9
15-10-24 03:45:44,32,8
15-10-24 03:46:44,32,8
15-10-24 03:47:44,31,9
15-10-24 03:48:44,31,8
15-10-24 03:49:44,30,8
15-10-24 03:50:45,29,8
15-10-24 03:51:45,29,8
15-10-24 03:52:45,28,8
15-10-24 03:53:45,27,8
15-10-24 03:54:45,26,8
15-10-24 03:55:46,25,8
15-10-24 03:56:46,24,8
15-10-24 03:57:46,23,8
15-10-24 03:58:46,22,8
15-10-24 03:59:46,20,8
15-10-24 04:00:47,18,8
15-10-24 04:01:47,17,8
15-10-24 04:02:47,15,8
15-10-24 04:03:47,13,8
15-10-24 04:04:47,10,8
15-10-24 04:05:47,8,8
15-10-24 04:06:47,5,8
15-10-24 04:07:47,2,8
15-10-24 12:53:14,86,10
15-10-24 12:54:14,89,9
15-10-24 12:55:14,88,9
15-10-24 12:56:14,88,9
15-10-24 12:57:50,83,11
15-10-24 13:00:18,82,11
15-10-24 13:01:47,83,11
15-10-24 13:02:47,82,12
15-10-24 13:03:47,81,12
15-10-24 13:09:16,83,11
15-10-24 13:12:10,83,11
15-10-24 13:16:32,71,16
15-10-24 13:19:39,80,13
15-10-24 13:22:31,75,15
15-10-24 13:24:32,76,14
15-10-24 13:26:45,70,17
15-10-24 13:29:01,77,14
15-10-24 13:30:01,80,11
15-10-24 13:36:02,76,13
15-10-24 13:37:02,75,14
15-10-24 13:39:13,75,14
15-10-24 13:40:13,77,13
15-10-24 13:41:13,78,13
15-10-24 13:42:13,73,15
15-10-24 13:45:05,72,16
15-10-24 13:46:06,68,18
15-10-24 13:47:06,69,17
15-10-24 13:48:06,74,14
15-10-24 13:49:06,79,11
15-10-24 14:03:28,65,18
15-10-24 14:04:28,72,15
15-10-24 14:05:29,65,18
15-10-24 14:06:29,64,18
15-10-24 14:07:29,65,17
15-10-24 14:09:39,79,9
15-10-24 14:10:39,79,9
15-10-24 14:11:39,79,9
15-10-24 14:12:39,80,9
15-10-24 14:13:39,79,9
15-10-24 14:14:39,79,9
15-10-24 14:15:39,79,9
15-10-24 14:16:39,79,9
15-10-24 14:17:40,79,9
15-10-24 14:18:40,78,9
15-10-24 14:19:40,78,9
15-10-24 14:20:40,78,9
15-10-24 14:21:40,78,9
15-10-24 14:22:40,78,9
15-10-24 14:23:41,77,9
15-10-24 14:24:41,77,9
15-10-24 14:25:41,77,9
15-10-24 14:26:41,77,9
15-10-24 14:27:41,76,9
15-10-24 14:28:41,76,9
15-10-24 14:29:41,76,9
15-10-24 14:30:42,75,9
15-10-24 14:31:42,75,9
15-10-24 14:32:42,74,9
15-10-24 14:33:42,73,10
15-10-24 14:34:42,74,9
15-10-24 14:35:42,74,9
15-10-24 14:36:43,72,10
15-10-24 14:37:43,71,10
15-10-24 14:38:43,71,10
15-10-24 14:39:43,70,10
15-10-24 14:40:43,70,10
15-10-24 14:41:43,70,10
15-10-24 14:42:43,69,10
15-10-24 14:43:44,69,10
15-10-24 14:44:44,68,10
15-10-24 14:46:18,68,9
15-10-24 14:47:18,66,10
15-10-24 14:50:54,67,9
15-10-24 14:51:55,66,9
15-10-24 14:53:41,65,9
15-10-24 14:55:55,65,9
15-10-24 14:56:55,65,9
15-10-24 14:57:55,64,9
15-10-24 14:59:46,64,9
15-10-24 15:00:46,63,9
15-10-24 15:01:47,63,9
15-10-24 15:02:47,63,9
15-10-24 15:03:47,63,9
15-10-24 15:04:47,62,9
15-10-24 15:05:47,62,9
15-10-24 15:06:47,62,9
15-10-24 15:07:47,61,9
15-10-24 15:08:48,61,9
15-10-24 15:09:48,61,9
15-10-24 15:10:48,61,9
15-10-24 15:11:48,60,9
15-10-24 15:12:48,60,9
15-10-24 15:13:48,60,9
15-10-24 15:14:49,60,9
15-10-24 15:15:49,60,9
15-10-24 15:16:49,59,9
15-10-24 15:17:49,59,9
15-10-24 15:18:49,59,9
15-10-24 15:19:49,59,9
15-10-24 15:20:50,59,9
15-10-24 15:21:50,58,9
15-10-24 15:22:50,58,9
15-10-24 15:23:50,58,9
15-10-24 15:24:50,58,9
15-10-24 15:25:51,57,9
15-10-24 15:26:51,57,9
15-10-24 15:27:51,58,9
15-10-24 15:28:51,57,9
15-10-24 15:29:51,57,9
15-10-24 15:30:52,57,9
15-10-24 15:31:52,57,9
15-10-24 15:32:52,57,9
15-10-24 15:33:52,57,9
15-10-24 15:34:52,57,9
15-10-24 15:35:53,57,9
15-10-24 15:36:53,57,9
15-10-24 15:37:53,57,9
15-10-24 15:38:53,57,9
15-10-24 15:39:53,56,9
15-10-24 15:40:54,56,9
15-10-24 15:41:54,56,9
15-10-24 15:42:54,56,9
15-10-24 15:43:54,56,9
15-10-24 15:44:54,56,9
15-10-24 15:45:55,56,9
15-10-24 15:46:55,56,9
15-10-24 15:47:55,55,9
15-10-24 15:48:55,55,9
15-10-24 15:49:55,55,9
15-10-24 15:50:55,55,9
15-10-24 15:51:55,55,9
15-10-24 15:52:56,55,9
15-10-24 15:53:56,55,9
15-10-24 15:54:56,55,9
15-10-24 15:55:56,55,9
15-10-24 15:56:56,55,9
15-10-24 15:57:56,54,9
15-10-24 15:58:56,54,9
15-10-24 15:59:57,54,9
15-10-24 16:00:57,54,9
15-10-24 16:01:57,54,9
15-10-24 16:02:57,54,9
15-10-24 16:03:57,54,9
15-10-24 16:04:58,54,9
15-10-24 16:05:58,54,9
15-10-24 16:06:58,54,9
15-10-24 16:07:58,53,9
15-10-24 16:08:58,53,9
15-10-24 16:09:59,53,9
15-10-24 16:10:59,53,9
15-10-24 16:11:59,53,9
15-10-24 16:12:59,53,9
15-10-24 16:13:59,53,9
15-10-24 16:15:00,53,9
15-10-24 16:16:00,52,9
15-10-24 16:17:00,52,9
15-10-24 16:18:00,52,9
15-10-24 16:19:00,52,9
15-10-24 16:20:01,52,9
15-10-24 16:21:01,52,9
15-10-24 16:22:01,52,9
15-10-24 16:23:01,51,9
15-10-24 16:24:02,51,9
15-10-24 16:25:02,51,9
15-10-24 16:26:02,51,8
15-10-24 16:27:02,51,9
15-10-24 16:28:02,51,8
15-10-24 16:29:02,51,8
15-10-24 16:30:03,51,8
15-10-24 16:31:03,51,8
15-10-24 16:32:03,50,8
15-10-24 16:33:03,50,8
15-10-24 16:34:03,50,8
15-10-24 16:35:03,50,8
15-10-24 16:36:04,50,8
15-10-24 16:37:04,50,8
15-10-24 16:38:04,50,8
15-10-24 16:39:04,49,8
15-10-24 16:40:04,49,8
15-10-24 16:41:05,49,8
15-10-24 16:42:05,49,8
15-10-24 16:43:05,49,8
15-10-24 16:44:05,48,8
15-10-24 16:45:05,48,8
15-10-24 16:46:05,48,8
15-10-24 16:47:05,48,8
15-10-24 16:48:05,48,8
15-10-24 16:49:06,47,8
15-10-24 16:50:06,47,8
15-10-24 16:51:06,47,8
15-10-24 16:52:06,47,8
15-10-24 16:53:07,46,8
15-10-24 16:54:07,46,8
15-10-24 16:55:07,45,9
15-10-24 16:56:07,45,8
15-10-24 16:57:07,45,8
15-10-24 16:58:07,45,8
15-10-24 16:59:07,45,8
15-10-24 17:00:08,44,8
15-10-24 17:01:08,44,8
15-10-24 17:02:08,44,8
15-10-24 17:03:08,44,8
15-10-24 17:04:08,43,8
15-10-24 17:05:09,43,8
15-10-24 17:06:09,43,8
15-10-24 17:07:09,43,8
15-10-24 17:08:09,42,8
15-10-24 17:09:09,42,8
15-10-24 17:10:09,42,8
15-10-24 17:11:10,41,8
15-10-24 17:12:10,41,8
15-10-24 17:13:10,41,8
15-10-24 17:14:10,41,8
15-10-24 17:15:10,40,8
15-10-24 17:16:10,40,8
15-10-24 17:17:11,39,8
15-10-24 17:18:11,39,8
15-10-24 17:19:11,39,8
15-10-24 17:20:11,38,8
15-10-24 17:21:11,38,8
15-10-24 17:22:11,37,8
15-10-24 17:23:11,37,8
15-10-24 17:24:11,37,8
15-10-24 17:25:12,36,8
15-10-24 17:26:12,36,8
15-10-24 17:27:12,36,8
15-10-24 17:28:12,35,8
15-10-24 17:29:12,35,8
15-10-24 17:30:12,34,8
15-10-24 17:31:12,34,8
15-10-24 17:32:13,34,8
15-10-24 17:33:13,33,8
15-10-24 17:34:13,33,8
15-10-24 17:35:13,33,8
15-10-24 17:36:13,32,8
15-10-24 17:37:13,32,8
15-10-24 17:38:14,32,8
15-10-24 17:39:14,31,8
15-10-24 17:40:14,31,8
15-10-24 17:41:14,30,8
15-10-24 17:42:15,30,8
15-10-24 17:43:15,30,8
15-10-24 17:44:15,29,8
15-10-24 17:45:15,29,8
15-10-24 17:46:15,29,8
15-10-24 17:47:15,29,8
15-10-24 17:48:15,28,8
15-10-24 17:49:16,28,8
15-10-24 17:50:16,28,8
15-10-24 17:51:16,28,8
15-10-24 17:52:16,27,8
15-10-24 17:53:17,27,8
15-10-24 17:54:17,26,8
15-10-24 17:55:17,26,8
15-10-24 17:56:17,26,8
15-10-24 17:57:18,25,8
15-10-24 17:58:18,25,8
15-10-24 17:59:18,24,8
15-10-24 18:00:18,23,8
15-10-24 18:01:18,22,8
15-10-24 18:02:19,22,8
15-10-24 18:03:19,21,8
15-10-24 18:04:19,20,8
15-10-24 18:05:19,19,8
15-10-24 18:06:19,17,8
15-10-24 18:07:20,16,8
15-10-24 18:08:20,15,8
15-10-24 18:09:20,13,8
15-10-24 18:10:20,11,8
15-10-24 18:11:20,9,8
15-10-24 18:12:21,6,8
15-10-24 18:13:21,4,8
15-10-24 18:14:21,1,8
15-10-24 18:27:06,94,8
15-10-24 18:28:07,93,8
15-10-24 18:39:39,86,12
15-10-24 18:40:40,85,13
15-10-24 18:41:40,85,12
15-10-24 18:42:40,85,12
15-10-24 18:44:28,84,12
15-10-24 18:45:28,83,13
15-10-24 18:46:28,81,13
15-10-24 18:49:22,81,13
15-10-24 18:51:01,79,15
15-10-24 18:52:01,78,13
15-10-24 18:53:01,79,14
15-10-24 18:54:02,77,14
15-10-24 18:55:02,82,11
15-10-24 18:56:02,81,13
15-10-24 18:57:02,76,14
15-10-24 18:58:02,76,14
15-10-24 18:59:02,74,15
15-10-24 19:28:56,81,9
15-10-24 19:29:56,81,9
15-10-24 19:30:56,81,9
15-10-24 20:09:02,75,12
15-10-24 20:10:02,79,10
15-10-24 20:11:03,79,9
15-10-24 20:12:03,80,9
15-10-24 20:13:03,79,9
15-10-24 20:14:03,78,9
15-10-24 20:15:03,78,9
15-10-24 20:16:03,79,9
15-10-24 20:17:04,79,9
15-10-24 20:18:04,79,9
15-10-24 20:19:04,79,9
15-10-24 20:20:04,79,9
15-10-24 20:21:04,77,10
15-10-24 20:34:49,68,14
15-10-24 20:43:11,67,13
15-10-24 20:59:23,67,13
15-10-24 21:00:23,68,11
15-10-24 21:07:18,69,11
15-10-24 21:08:18,71,10
15-10-24 21:09:18,70,10
15-10-24 21:10:18,66,11
15-10-24 21:21:47,61,15
15-10-24 21:25:34,63,12
15-10-24 21:26:34,58,15
15-10-24 21:32:55,60,13
15-10-24 21:34:51,57,14
15-10-24 21:35:51,56,13
15-10-24 21:39:45,55,14
15-10-24 21:41:49,55,14
15-10-24 21:43:49,53,14
15-10-24 21:45:20,51,15
15-10-24 21:47:25,51,14
15-10-24 21:48:26,51,13
15-10-24 21:49:26,50,14
15-10-24 21:51:15,48,14
15-10-24 21:53:19,48,14
15-10-24 22:05:47,48,12
15-10-24 22:06:47,46,13
15-10-24 22:07:47,45,13
15-10-24 22:11:51,44,14
15-10-24 22:14:25,40,13
15-10-24 22:15:25,32,17
15-10-24 22:16:50,37,14
15-10-24 22:17:51,34,15
15-10-24 22:24:20,36,14
15-10-24 22:26:30,34,14
